181700,457976,4.0,1332432000
145611,457976,5.0,1389628800
27627,457976,5.0,1345132800
27009,457976,5.0,1376755200
17265,457976,5.0,1372867200
238610,457976,5.0,1323360000
102886,457976,4.0,1397836800
32744,457976,5.0,1363017600
32552,457976,5.0,1371657600
201726,457976,4.0,1392307200
50983,457976,5.0,1397404800
2530,457976,5.0,1386604800
8639,457976,5.0,1392220800
51660,457976,5.0,1285344000
24638,457976,4.0,1354896000
29975,457976,5.0,1366387200
28612,457976,5.0,1367251200
77685,457976,5.0,1364400000
86126,457976,3.0,1377792000
51795,457976,5.0,1299513600
20765,457976,5.0,1303315200
32955,457976,5.0,1339862400
45580,457976,5.0,1375113600
62258,457976,5.0,1380038400
69194,457976,5.0,1364400000
8581,457976,5.0,1313596800
198228,457976,5.0,1380297600
17774,457976,5.0,1317916800
3882,457976,3.0,1383494400
33578,457976,5.0,1336060800
21881,457976,5.0,1369843200
164931,457976,5.0,1389369600
9200,457976,5.0,1223568000
83241,457976,3.0,1227542400
4253,457976,5.0,1386345600
101047,457976,5.0,1335283200
2706,457976,5.0,1377619200
16196,457976,4.0,1341244800
22662,457976,5.0,1397059200
25610,457976,4.0,1382630400
18827,457976,4.0,1207152000
15231,457976,4.0,1240156800
141081,457976,4.0,1356451200
10713,457976,5.0,1386345600
644,457976,5.0,1318176000
157227,457976,4.0,1394640000
5614,457976,4.0,1390147200
4485,457976,5.0,1388678400
908,457976,5.0,1363795200
15645,457976,4.0,1237478400
149844,457976,5.0,1332864000
1433,457976,5.0,1368720000
9982,457976,5.0,1288972800
78,457976,4.0,1245168000
31578,457976,4.0,1335024000
191623,457976,5.0,1358265600
21936,457976,5.0,1384704000
28778,457976,5.0,1359475200
1939,457976,3.0,1346688000
60751,457976,5.0,1319904000
9600,457976,4.0,1314633600
205891,457976,5.0,1398528000
1735,457976,4.0,1368288000
5599,457976,5.0,1366300800
599597,457976,5.0,1389628800
79170,457976,5.0,1375977600
140977,457976,5.0,1326902400
7415,457976,4.0,1338134400
2185,457976,5.0,1386259200
81814,457976,5.0,1377100800
42970,457976,4.0,1384099200
178748,457976,4.0,1386432000
210080,457976,4.0,1386086400
108,457976,3.0,1360512000
7769,457976,5.0,1381593600
11069,457976,4.0,1222012800
32016,457976,5.0,1329753600
3061,457976,5.0,1387382400
38331,457976,5.0,1355068800
26986,457976,4.0,1386086400
16614,457976,5.0,1384876800
2569,457976,5.0,1324310400
10710,457976,5.0,1233244800
83,457976,5.0,1391961600
71730,457976,5.0,1380124800
3283,457976,3.0,1222444800
13032,457976,5.0,1368201600
14050,457976,4.0,1333814400
18899,457976,3.0,1360166400
331868,457976,4.0,1246550400
1540,457976,4.0,1387123200
937,457976,4.0,1342281600
329720,457976,4.0,1340380800
291064,457976,5.0,1380211200
421264,457976,5.0,1371657600
2191,457976,5.0,1324310400
8854,457976,2.0,1375632000
45659,457976,5.0,1369152000
210032,457976,5.0,1375027200
2041,457976,5.0,1398096000
266955,457976,5.0,1387209600
2925,457976,5.0,1309795200
32934,457976,3.0,1357488000
36121,457976,5.0,1389024000
6210,457976,5.0,1367424000
65899,457976,3.0,1349625600
55193,457976,5.0,1334678400
23872,457976,3.0,1391011200
30827,457976,4.0,1247673600
34593,457976,5.0,1397491200
291933,457976,4.0,1324310400
13753,457976,4.0,1368547200
148847,457976,4.0,1368028800
88384,457976,3.0,1333296000
7522,457976,5.0,1375286400
1549,457976,5.0,1311782400
3268,457976,5.0,1396022400
269238,457976,5.0,1338480000
25907,457976,5.0,1344441600
13724,457976,5.0,1353427200
1404,457976,1.0,1397404800
5643,457976,5.0,1394208000
34559,457976,5.0,1375372800
5790,457976,4.0,1387123200
5794,457976,1.0,1337011200
14777,457976,5.0,1378483200
205969,457976,5.0,1376496000
4270,457976,5.0,1388073600
264111,457976,5.0,1313510400
104118,457976,5.0,1397923200
119671,457976,3.0,1258732800
59915,457976,5.0,1333900800
1836,457976,3.0,1396627200
1781,457976,4.0,1297353600
198608,457976,5.0,1350230400
10683,457976,5.0,1362844800
39457,457976,4.0,1351267200
29506,457976,5.0,1393948800
16525,457976,5.0,1371830400
11221,457976,5.0,1366128000
212,457976,3.0,1353168000
9697,457976,5.0,1311091200
140455,457976,5.0,1273507200
2529,457976,5.0,1376496000
193208,457976,5.0,1389369600
173082,457976,5.0,1316707200
234762,457976,5.0,1371571200
355235,457976,5.0,1388073600
16945,457976,5.0,1389369600
27908,457976,4.0,1296230400
594485,457976,4.0,1372953600
21324,457976,3.0,1383235200
139628,457976,3.0,1319299200
9000,457976,5.0,1352995200
255099,457976,4.0,1353254400
79431,457976,4.0,1350921600
44482,457976,5.0,1393430400
9135,457976,5.0,1256659200
79392,457976,5.0,1391788800
44434,457976,5.0,1321027200
13731,457976,4.0,1354464000
297035,457976,5.0,1391961600
242803,457976,5.0,1386086400
198,457976,5.0,1315238400
3157,457976,4.0,1388764800
66112,457976,5.0,1397491200
206646,457976,5.0,1372262400
23794,457976,5.0,1347811200
333502,457976,4.0,1258819200
9520,457976,5.0,1241971200
20237,457976,5.0,1314547200
3286,457976,5.0,1342195200
27163,457976,5.0,1357401600
3335,457976,4.0,1368633600
12492,457976,5.0,1379001600
44767,457976,4.0,1319731200
76394,457976,3.0,1372003200
25440,457976,5.0,1345046400
99952,457976,5.0,1312041600
30058,457976,5.0,1374076800
183960,457976,5.0,1384790400
27918,457976,5.0,1326643200
58720,457976,5.0,1385827200
56806,457976,5.0,1338652800
22898,457976,5.0,1389283200
178613,457976,5.0,1361548800
134880,457976,5.0,1367856000
1666,457976,5.0,1353859200
676,457976,4.0,1387900800
137456,457976,5.0,1385913600
110450,457976,4.0,1246809600
18414,457976,5.0,1325174400
10913,457976,5.0,1386086400
2827,457976,2.0,1310659200
16391,457976,4.0,1358179200
9030,457976,5.0,1394899200
10378,457976,2.0,1331136000
103199,457976,4.0,1347897600
75386,457976,5.0,1317916800
339421,457976,2.0,1320940800
2301,457976,3.0,1381161600
91100,457976,5.0,1311782400
66521,457976,5.0,1324742400
2713,457976,4.0,1318953600
208302,457976,5.0,1364400000
214161,457976,5.0,1375977600
66144,457976,4.0,1383408000
81754,457976,5.0,1385913600
681,457976,4.0,1379952000
12227,457976,5.0,1375632000
65614,457976,5.0,1392220800
36880,457976,5.0,1384704000
19172,457976,5.0,1391616000
370586,457976,5.0,1370275200
4033,457976,5.0,1324569600
269130,457976,5.0,1392134400
7040,457976,3.0,1393257600
752,457976,5.0,1375372800
40538,457976,5.0,1365177600
466302,457976,3.0,1341676800
536267,457976,5.0,1392480000
15946,457976,5.0,1350403200
141758,457976,5.0,1339171200
210056,457976,5.0,1321286400
38245,457976,5.0,1363968000
67227,457976,3.0,1270483200
1728,457976,4.0,1372435200
9469,457976,5.0,1357142400
67756,457976,5.0,1393862400
3311,457976,5.0,1339430400
79183,457976,5.0,1326297600
17764,457976,5.0,1364400000
248355,457976,4.0,1397836800
285191,457976,4.0,1363449600
1279,457976,4.0,1336665600
31685,457976,5.0,1345737600
95362,457976,2.0,1391529600
13068,457976,5.0,1394121600
3133,457976,4.0,1310572800
71383,457976,5.0,1358697600
42099,457976,5.0,1382803200
144382,457976,4.0,1335542400
25913,457976,5.0,1358611200
7982,457976,5.0,1366560000
6193,457976,5.0,1238342400
24817,457976,1.0,1384531200
1663,459600,5.0,1325606400
3215,459600,5.0,1370707200
17750,459600,5.0,1288368000
1929,459600,5.0,1290700800
20343,459600,5.0,1371744000
133977,459600,5.0,1368633600
3631,459600,5.0,1312300800
44434,459600,5.0,1325606400
52200,459600,4.0,1346342400
3193,459600,5.0,1366905600
1411,459600,4.0,1290268800
42814,459600,5.0,1368633600
1043,459600,5.0,1314547200
190256,459600,5.0,1327766400
31040,459600,5.0,1328889600
9963,459600,5.0,1367424000
34161,459600,5.0,1303833600
10906,459600,4.0,1294761600
88882,459600,5.0,1367251200
1553,459600,5.0,1302624000
47035,459600,5.0,1353859200
126492,459600,5.0,1271520000
12014,459600,5.0,1286899200
130529,459600,5.0,1345219200
178613,459600,5.0,1314979200
39877,459600,5.0,1302364800
112407,459600,5.0,1339603200
8583,459600,5.0,1370534400
26731,459600,2.0,1341849600
5248,459600,5.0,1370275200
2010,459600,5.0,1285344000
1948,459600,4.0,1301328000
41686,459600,5.0,1357488000
1626,459600,5.0,1323964800
212131,459600,5.0,1354377600
17355,459600,4.0,1369065600
57351,459600,5.0,1323187200
2169,459600,4.0,1348761600
158283,459600,5.0,1337011200
101581,459600,5.0,1332604800
17484,459600,5.0,1312387200
10936,459600,5.0,1328630400
1190,459600,5.0,1297353600
266325,459600,5.0,1326729600
2561,459600,3.0,1332432000
142073,459600,5.0,1298044800
8987,459600,5.0,1338480000
8516,459600,5.0,1322150400
2818,459600,5.0,1309017600
3075,459600,5.0,1370966400
20665,459600,5.0,1316361600
276317,459600,3.0,1280332800
6564,459600,3.0,1334246400
111605,459600,5.0,1342281600
11665,459600,5.0,1327507200
11171,459600,5.0,1315843200
49390,459600,5.0,1371744000
165770,459600,4.0,1362672000
219722,459600,5.0,1295798400
10080,459600,5.0,1364572800
5658,459600,5.0,1356278400
59094,459600,4.0,1309968000
4297,459600,5.0,1317398400
4110,459600,5.0,1310313600
234762,459600,5.0,1330963200
2659,459600,1.0,1313856000
10581,459600,4.0,1342454400
8061,459600,5.0,1305475200
16530,459600,5.0,1363881600
76851,459600,5.0,1370620800
32353,459600,5.0,1339171200
35577,459600,5.0,1305043200
393771,459600,5.0,1255881600
73268,459600,5.0,1348070400
44759,459600,5.0,1349798400
33434,459600,5.0,1318867200
12881,459600,5.0,1304870400
10860,459600,5.0,1366387200
33514,459600,5.0,1351785600
28745,459600,5.0,1326297600
68342,459600,3.0,1339344000
25595,459600,5.0,1327075200
8830,459600,5.0,1363881600
51424,459600,4.0,1293379200
2739,459600,5.0,1293292800
5320,459600,5.0,1304524800
105100,459600,5.0,1351526400
787,459600,5.0,1369843200
563,459600,5.0,1357056000
85270,459600,5.0,1305734400
1085,459600,5.0,1371312000
15403,459600,5.0,1338739200
23717,459600,4.0,1324656000
2279,459600,5.0,1310313600
732512,459600,5.0,1311696000
102585,459600,5.0,1310140800
733430,459600,5.0,1271779200
1559,459600,5.0,1280419200
50767,459600,5.0,1335196800
34552,459600,5.0,1343664000
86457,459600,5.0,1320163200
1078,459600,5.0,1323878400
2287,459600,5.0,1313510400
29494,459600,5.0,1307203200
252027,459600,5.0,1325692800
14816,459600,5.0,1338307200
8482,459600,5.0,1332345600
5790,459600,5.0,1306080000
1279,459600,5.0,1328544000
3828,459600,5.0,1313769600
43732,459600,5.0,1348243200
23948,459600,5.0,1294675200
273,459600,4.0,1324915200
20311,459600,5.0,1353686400
11183,459600,5.0,1311004800
12812,459600,5.0,1267459200
30013,459600,5.0,1357401600
32437,459600,5.0,1332604800
77685,459600,4.0,1350576000
2872,459600,5.0,1298908800
12194,459600,5.0,1329408000
839,459600,5.0,1303142400
34260,459600,5.0,1325174400
19436,459600,5.0,1305820800
3603,459600,5.0,1365955200
84386,459600,4.0,1279123200
348656,459600,5.0,1280332800
5519,459600,5.0,1313856000
49187,459600,5.0,1336924800
99783,459600,5.0,1310486400
6467,459600,5.0,1321286400
9499,459600,5.0,1338912000
150141,459600,5.0,1323273600
3060,459600,5.0,1312300800
244714,459600,5.0,1305907200
20682,459600,5.0,1314979200
67465,459600,5.0,1315843200
88655,459600,5.0,1358179200
29999,459600,5.0,1322150400
29569,459600,4.0,1356624000
20830,459600,5.0,1308067200
10685,459600,4.0,1330617600
280119,459600,3.0,1302451200
7184,459600,5.0,1297699200
7713,459600,5.0,1320422400
16622,459600,4.0,1362672000
1936,459600,5.0,1364745600
8151,459600,5.0,1274198400
52,459600,4.0,1298995200
25605,459600,5.0,1308326400
68027,459600,5.0,1313683200
2621,459600,5.0,1306512000
11580,459600,5.0,1295798400
19146,459600,3.0,1358179200
32612,459600,5.0,1312473600
17880,459600,5.0,1328630400
76776,459600,5.0,1295193600
8310,459600,5.0,1307116800
5799,459600,5.0,1317916800
70821,459600,5.0,1358438400
1109,459600,5.0,1341417600
1443,459600,5.0,1316966400
19866,459600,5.0,1329753600
19524,459600,5.0,1336492800
17557,459600,5.0,1312300800
7522,459600,5.0,1338998400
42057,459600,5.0,1348416000
10640,459600,5.0,1365696000
27099,459600,5.0,1297785600
576,459600,5.0,1306944000
317,459600,5.0,1329062400
22691,459600,5.0,1367856000
9185,459600,5.0,1353945600
11163,459600,5.0,1336406400
17093,459600,5.0,1325001600
12211,459600,5.0,1365782400
14431,459600,4.0,1371484800
7109,459600,5.0,1365696000
6710,459600,5.0,1301587200
48633,459600,5.0,1339862400
30166,459600,5.0,1302019200
226541,459600,4.0,1284048000
39467,459600,5.0,1294070400
1801,459600,4.0,1370620800
396521,459600,5.0,1273593600
233746,459600,5.0,1316793600
15210,459600,5.0,1294848000
685,459600,5.0,1270137600
23255,459600,5.0,1363017600
34522,459600,5.0,1364486400
46416,459600,5.0,1299427200
23222,459600,5.0,1325433600
45121,459600,5.0,1294156800
366,459600,5.0,1311264000
30671,459600,5.0,1300464000
34862,459600,5.0,1372780800
25348,459600,5.0,1311004800
1549,459600,5.0,1347379200
30187,459600,5.0,1338307200
24742,459600,4.0,1274198400
27930,459600,5.0,1312992000
1274,459600,5.0,1335628800
27908,459600,5.0,1316188800
65226,459600,5.0,1309708800
10809,459600,5.0,1357401600
16450,459600,5.0,1312041600
21140,459600,5.0,1283529600
62198,459600,5.0,1304870400
16178,459600,5.0,1309363200
353133,459600,5.0,1355587200
32503,459600,5.0,1339430400
69366,459600,5.0,1317398400
15037,459600,5.0,1368979200
20775,459600,5.0,1288800000
590,459600,5.0,1359993600
73055,459600,5.0,1298390400
24226,459600,5.0,1367510400
7042,459600,5.0,1267372800
7993,459600,5.0,1322323200
26611,459600,5.0,1311264000
61661,459600,5.0,1273420800
28370,459600,5.0,1326124800
3025,459600,5.0,1314115200
2214,459600,5.0,1325865600
10710,459600,4.0,1270569600
94810,459600,5.0,1309017600
7628,459600,5.0,1320595200
895,459600,5.0,1337616000
2689,459600,5.0,1304956800
19200,459600,5.0,1314028800
8707,459600,3.0,1253635200
1654,459600,5.0,1327248000
15108,459600,4.0,1352908800
23254,459600,5.0,1302969600
2249,459600,5.0,1359993600
96178,459600,5.0,1335974400
35815,459600,5.0,1371398400
5350,459600,5.0,1325088000
32538,459600,5.0,1330617600
3204,459600,5.0,1357488000
41182,459600,5.0,1371744000
16109,459600,5.0,1332086400
7956,459600,5.0,1361030400
20836,459600,5.0,1349452800
16137,459600,4.0,1339430400
589842,459600,5.0,1260892800
44842,459600,5.0,1353600000
1440,459600,5.0,1307203200
18685,459600,5.0,1322928000
49766,459600,5.0,1301068800
8477,459600,5.0,1358784000
466302,459600,5.0,1341244800
1289,459600,4.0,1326124800
111,459600,5.0,1305820800
2639,459600,5.0,1348934400
12938,459600,5.0,1358524800
47053,459600,3.0,1284825600
3832,459600,4.0,1363881600
2240,459600,5.0,1322064000
49214,459600,5.0,1293984000
46016,459600,5.0,1314460800
684,459600,5.0,1310918400
42187,459600,4.0,1324656000
2117,459600,5.0,1358438400
484983,459600,5.0,1369152000
25907,459600,5.0,1276099200
19554,459600,5.0,1295971200
28947,459600,5.0,1364227200
6833,459600,5.0,1305907200
7651,459600,5.0,1353254400
26654,459600,5.0,1319558400
20538,459600,5.0,1312387200
674607,459600,4.0,1268236800
55193,459600,5.0,1319990400
7464,459600,4.0,1254326400
6606,459600,4.0,1271952000
142082,459600,4.0,1313164800
21626,459600,5.0,1337788800
27631,459600,5.0,1344528000
1206,459600,5.0,1293638400
10493,459600,5.0,1354118400
68410,459600,5.0,1314028800
15764,459600,5.0,1311609600
40413,459600,5.0,1340726400
65696,459600,5.0,1341244800
31798,459600,5.0,1296489600
1840,459600,5.0,1325001600
7894,459600,5.0,1312819200
26848,459600,5.0,1299772800
7899,459600,5.0,1324742400
49421,460360,5.0,1317398400
3885,460360,5.0,1307462400
9216,460360,5.0,1326124800
5213,460360,5.0,1326470400
283274,460360,5.0,1365696000
638,460360,4.0,1358870400
29494,460360,5.0,1335196800
1553,460360,2.0,1307030400
39241,460360,5.0,1352044800
3358,460360,5.0,1347984000
90458,460360,5.0,1313424000
34638,460360,5.0,1322928000
3882,460360,5.0,1313942400
21025,460360,5.0,1340726400
23232,460360,5.0,1330876800
5414,460360,5.0,1386345600
189117,460360,5.0,1317657600
2509,460360,5.0,1359388800
15634,460360,3.0,1322496000
85270,460360,5.0,1329926400
78373,460360,5.0,1391443200
37796,460360,4.0,1335283200
45144,460360,5.0,1309795200
8487,460360,5.0,1321718400
7750,460360,5.0,1373817600
6502,460360,5.0,1349193600
10613,460360,5.0,1361203200
6991,460360,4.0,1291132800
23499,460360,4.0,1336406400
400143,460360,4.0,1296057600
2433,460360,4.0,1315843200
115115,460360,5.0,1298304000
2142,460360,5.0,1299254400
19554,460360,5.0,1381334400
29217,460360,4.0,1326902400
29937,460360,5.0,1334505600
88034,460360,5.0,1384531200
2860,460360,5.0,1364400000
2459,460360,4.0,1314201600
13595,460360,5.0,1320595200
51569,460360,5.0,1318608000
74354,460360,5.0,1315152000
13843,460360,5.0,1325692800
1765,460360,5.0,1348588800
475302,460360,4.0,1313856000
86859,460360,5.0,1374940800
8369,460360,5.0,1327161600
23222,460360,5.0,1339776000
29975,460360,5.0,1331136000
19963,460360,5.0,1329840000
6783,460360,5.0,1310745600
92508,460360,5.0,1354204800
12030,460360,5.0,1315324800
9148,460360,5.0,1299859200
290801,460360,5.0,1303228800
61675,460360,4.0,1328630400
44434,460360,4.0,1327939200
3335,460360,5.0,1323878400
24673,460360,5.0,1368374400
150671,460360,5.0,1317916800
20935,460360,5.0,1321372800
1559,460360,5.0,1314979200
8416,460360,5.0,1329840000
15538,460360,5.0,1313424000
19911,460360,5.0,1308672000
1654,460360,4.0,1323705600
16178,460360,4.0,1306944000
19662,460360,5.0,1358265600
9503,460360,5.0,1387555200
72039,460360,5.0,1319817600
7093,460360,5.0,1325779200
208686,460360,5.0,1356451200
6467,460360,5.0,1361721600
2171,460360,5.0,1356019200
13724,460360,3.0,1297526400
5534,460360,4.0,1320940800
9469,460360,5.0,1325692800
1514,460360,5.0,1333814400
193837,460360,5.0,1361721600
66521,460360,5.0,1295884800
8516,460360,4.0,1394035200
106732,460360,5.0,1354636800
6305,460360,5.0,1316534400
2057,460360,5.0,1299772800
12492,460360,5.0,1392393600
76522,460360,5.0,1372176000
12881,460360,5.0,1300032000
1393,460360,5.0,1363795200
209,460360,5.0,1337356800
34,460360,5.0,1311350400
11532,460360,5.0,1316016000
79954,460360,5.0,1329926400
14922,460360,4.0,1311350400
4204,460360,5.0,1303315200
83191,460360,4.0,1348848000
3686,460360,5.0,1302451200
18481,460360,5.0,1337788800
86857,460360,5.0,1371312000
45690,460360,5.0,1319040000
40310,460360,5.0,1339948800
12332,460360,5.0,1394121600
154585,460360,3.0,1333468800
71800,460360,5.0,1383494400
54100,460360,5.0,1298304000
952,460360,5.0,1388592000
38583,460360,5.0,1317398400
184648,460360,5.0,1361030400
4836,460360,5.0,1324569600
9675,460360,4.0,1312214400
2407,460360,5.0,1338134400
8752,460360,4.0,1361808000
5374,460360,5.0,1303574400
43351,460360,5.0,1317312000
26689,460360,4.0,1316966400
26731,460360,5.0,1328198400
13489,460360,5.0,1322841600
7481,460360,5.0,1298822400
11268,460360,5.0,1367078400
14843,460360,5.0,1361462400
33039,460360,5.0,1326643200
16676,460360,4.0,1294934400
68410,460360,5.0,1323705600
193327,460360,4.0,1319472000
24649,460360,5.0,1337788800
18572,460360,5.0,1311350400
2117,460360,5.0,1326643200
660,460360,3.0,1392220800
142114,460360,5.0,1301587200
20311,460360,4.0,1335196800
8985,460360,5.0,1322841600
58118,460360,4.0,1343491200
3631,460360,5.0,1317744000
17093,460360,5.0,1353513600
205891,460360,5.0,1323100800
127975,460360,5.0,1389715200
13557,460360,5.0,1319385600
1685,460360,5.0,1358352000
3773,460360,5.0,1364054400
28783,460360,5.0,1316188800
87710,460360,1.0,1331827200
117159,460360,5.0,1309190400
11124,460360,5.0,1290614400
37437,460360,2.0,1307721600
4205,460360,5.0,1316448000
1440,460360,4.0,1324828800
22910,460360,3.0,1336320000
33294,460360,4.0,1337097600
36953,460360,5.0,1317830400
38678,460360,5.0,1315584000
22610,460360,5.0,1297440000
16233,460360,3.0,1299168000
8396,460360,5.0,1367856000
19817,460360,5.0,1308326400
30013,460360,5.0,1364227200
10963,460360,4.0,1289145600
55193,460360,5.0,1302969600
15242,460360,5.0,1325260800
224,460360,5.0,1336752000
45782,460360,5.0,1343491200
124398,460360,1.0,1320249600
8780,460360,5.0,1367251200
46464,460360,5.0,1333728000
284397,460360,5.0,1335196800
24470,460360,5.0,1326384000
2158,460360,5.0,1392652800
20538,460360,4.0,1337097600
19871,460360,5.0,1305388800
6188,460360,5.0,1362499200
3090,460360,4.0,1351267200
6375,460360,5.0,1370448000
19906,460360,5.0,1321286400
10760,460360,5.0,1354636800
31888,460360,5.0,1381766400
2980,460360,5.0,1370620800
9650,460360,5.0,1371916800
5795,460360,5.0,1301932800
927,460360,5.0,1322150400
93041,460360,5.0,1318003200
1109,460360,5.0,1358697600
149059,460360,5.0,1295020800
10657,460360,5.0,1323273600
17656,460360,5.0,1298822400
1997,460360,5.0,1316534400
5152,460360,5.0,1309190400
13406,460360,4.0,1298736000
1404,460360,5.0,1330444800
4995,460360,4.0,1360339200
1151,460360,5.0,1310486400
62777,460360,5.0,1312041600
2508,460360,5.0,1390060800
35404,460360,5.0,1381075200
9030,460360,5.0,1336406400
10482,460360,4.0,1309708800
524,460360,5.0,1330876800
53610,460360,5.0,1344441600
28076,460360,4.0,1320249600
7303,460360,5.0,1336406400
1368,460360,5.0,1363708800
39256,460360,5.0,1340553600
37572,460360,5.0,1340985600
33514,460360,5.0,1316966400
13685,460360,5.0,1332604800
20051,460360,4.0,1294934400
90453,460360,5.0,1363104000
41416,460360,5.0,1355760000
3638,460360,5.0,1309795200
15756,460360,5.0,1340812800
26211,460360,5.0,1319385600
15231,460360,5.0,1298217600
29712,460360,4.0,1394812800
55484,460360,5.0,1310832000
29520,460360,5.0,1322496000
19253,460360,5.0,1295193600
1071797,460360,5.0,1314288000
22989,460360,5.0,1315670400
43362,460360,5.0,1298131200
25861,460360,5.0,1321286400
118117,460360,5.0,1340294400
27796,460360,4.0,1307721600
10378,460360,5.0,1308672000
5350,460360,4.0,1352304000
5579,460360,5.0,1311091200
22925,460360,5.0,1328371200
58860,460360,4.0,1297699200
8047,460360,5.0,1306598400
5985,460360,5.0,1353859200
332475,460360,5.0,1315670400
13960,460360,5.0,1328284800
74357,460360,5.0,1357142400
4840,460360,5.0,1321459200
1138,460360,5.0,1355068800
1190,460360,3.0,1322236800
5881,460360,5.0,1332777600
28521,460360,5.0,1307721600
94908,460360,5.0,1367337600
15210,460360,5.0,1297958400
10263,460360,5.0,1335369600
16109,460360,4.0,1314460800
2174,460360,5.0,1307376000
8310,460360,5.0,1351612800
10695,460360,5.0,1316361600
19686,460360,5.0,1308326400
32285,460360,5.0,1376928000
34585,460360,5.0,1334678400
8243,460360,4.0,1311868800
20218,460360,5.0,1329321600
64502,460360,5.0,1358092800
317,460360,5.0,1320768000
87906,460360,5.0,1322150400
